Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
22,8/3/2012,"1,007,258",0.0,72.99,3.698,142.0,7.753
22,8/10/2012,"973,813",0.0,76.74,3.772,142.0,7.753
22,8/17/2012,"981,273",0.0,74.92,3.84,142.0,7.753
22,8/24/2012,"1,060,907",0.0,70.42,3.874,142.0,7.753
22,8/31/2012,"1,022,271",0.0,71.93,3.884,142.0,7.753
22,9/7/2012,"996,629",1.0,73.3,3.921,150.15,7.753
22,9/14/2012,"918,049",0.0,66.42,3.988,143.0,7.753
22,9/21/2012,"921,613",0.0,63.38,4.056,143.0,7.753
22,9/28/2012,"976,480",0.0,62.17,4.018,143.0,7.753
22,10/5/2012,"1,009,887",0.0,62.09,4.027,143.0,7.543
22,10/12/2012,"1,004,040",0.0,54.18,4.029,143.0,7.543
22,10/19/2012,"978,028",0.0,55.28,4.0,143.0,7.543
22,10/26/2012,"1,094,423",0.0,57.58,3.917,143.0,7.543
23,2/5/2010,"1,364,722",0.0,15.25,2.788,132.0,5.892
23,2/12/2010,"1,380,892",1.0,18.75,2.771,138.6,5.892
23,2/19/2010,"1,319,588",0.0,26.7,2.747,132.0,5.892
23,2/26/2010,"1,198,710",0.0,32.68,2.753,132.0,5.892
23,3/5/2010,"1,311,176",0.0,33.15,2.766,132.0,5.892
23,3/12/2010,"1,408,083",0.0,36.07,2.805,132.0,5.892
23,3/19/2010,"1,229,008",0.0,43.01,2.834,132.0,5.892
23,3/26/2010,"1,310,702",0.0,38.59,2.831,132.0,5.892
23,4/2/2010,"1,556,628",0.0,40.5,2.826,132.0,5.435
23,4/9/2010,"1,264,435",0.0,56.82,2.849,132.0,5.435
23,4/16/2010,"1,288,824",0.0,44.25,2.885,132.0,5.435
23,4/23/2010,"1,315,023",0.0,46.4,2.895,132.0,5.435
23,4/30/2010,"1,259,415",0.0,45.47,2.935,132.0,5.435
23,5/7/2010,"1,365,552",0.0,61.04,2.981,132.0,5.435
23,5/14/2010,"1,303,055",0.0,45.33,2.983,132.0,5.435
23,5/21/2010,"1,327,424",0.0,57.94,2.961,132.0,5.435
23,5/28/2010,"1,571,159",0.0,69.26,2.906,132.0,5.435
23,6/4/2010,"1,514,436",0.0,64.94,2.857,132.0,5.435
23,6/11/2010,"1,439,432",0.0,58.35,2.83,132.0,5.435
23,6/18/2010,"1,507,709",0.0,60.29,2.805,132.0,5.435
23,6/25/2010,"1,415,205",0.0,69.83,2.81,132.0,5.435
23,7/2/2010,"1,549,113",0.0,64.76,2.815,133.0,5.326
23,7/9/2010,"1,417,536",0.0,77.16,2.806,133.0,5.326
23,7/16/2010,"1,413,124",0.0,73.94,2.796,133.0,5.326
23,7/23/2010,"1,333,634",0.0,70.2,2.784,133.0,5.326
23,7/30/2010,"1,319,774",0.0,69.71,2.792,133.0,5.326
23,8/6/2010,"1,417,013",0.0,70.03,2.792,133.0,5.326
23,8/13/2010,"1,346,346",0.0,67.43,2.81,133.0,5.326
23,8/20/2010,"1,439,901",0.0,68.65,2.796,133.0,5.326
23,8/27/2010,"1,584,623",0.0,63.25,2.77,133.0,5.326
23,9/3/2010,"1,405,119",0.0,72.91,2.735,133.0,5.326
23,9/10/2010,"1,272,843",1.0,63.21,2.717,139.65,5.326
23,9/17/2010,"1,159,133",0.0,55.3,2.716,133.0,5.326
23,9/24/2010,"1,099,056",0.0,57.75,2.718,133.0,5.326
23,10/1/2010,"1,129,909",0.0,62.07,2.717,133.0,5.287
23,10/8/2010,"1,179,852",0.0,50.75,2.776,133.0,5.287
23,10/15/2010,"1,119,810",0.0,45.55,2.878,133.0,5.287
23,10/22/2010,"1,147,504",0.0,43.19,2.919,133.0,5.287
23,10/29/2010,"1,112,871",0.0,48.68,2.938,133.0,5.287
23,11/5/2010,"1,203,120",0.0,36.6,2.938,133.0,5.287
23,11/12/2010,"1,387,954",0.0,35.59,2.961,,5.287
23,11/19/2010,"1,314,994",0.0,41.66,3.03,133.0,5.287
23,11/26/2010,"2,072,685",1.0,34.95,3.07,139.65,5.287
23,12/3/2010,"1,617,025",0.0,34.3,3.065,133.0,5.287
23,12/10/2010,"1,872,366",0.0,20.12,3.132,133.0,5.287
23,12/17/2010,"2,238,573",0.0,23.05,3.139,133.0,5.287
23,12/24/2010,"2,734,277",0.0,22.96,3.15,133.0,5.287
23,12/31/2010,"1,169,774",1.0,19.05,3.177,139.65,5.287
23,1/7/2011,"1,122,034",,27.81,3.193,133.0,5.114
23,1/14/2011,"1,016,756",0.0,18.2,3.215,133.0,5.114
23,1/21/2011,"1,110,706",0.0,15.58,3.232,133.0,5.114
23,1/28/2011,"1,083,658",0.0,10.91,3.243,133.0,5.114
23,2/4/2011,"1,159,439",0.0,14.5,3.24,133.0,5.114
23,2/11/2011,"1,249,786",1.0,21.52,3.255,139.65,5.114
23,2/18/2011,"1,369,972",0.0,26.6,3.263,133.0,5.114
23,2/25/2011,"1,206,917",0.0,17.0,3.281,133.0,5.114
23,3/4/2011,"1,301,185",0.0,20.67,3.437,134.0,5.114
23,3/11/2011,"1,042,044",,29.36,3.6,134.0,5.114
23,3/18/2011,"1,203,683",0.0,37.28,3.634,134.0,5.114
23,3/25/2011,"1,148,625",0.0,29.11,3.624,134.0,5.114
23,4/1/2011,"1,182,695",0.0,29.44,3.638,134.0,4.781
23,4/8/2011,"1,248,902",0.0,36.74,3.72,134.0,4.781
23,4/15/2011,"1,263,681",0.0,45.51,3.823,134.0,4.781
23,4/22/2011,"1,447,301",0.0,39.62,3.919,134.0,4.781
23,4/29/2011,"1,173,307",0.0,54.2,3.988,134.0,4.781
23,5/6/2011,"1,359,921",0.0,50.07,4.078,135.0,4.781
23,5/13/2011,"1,254,915",0.0,55.12,4.095,135.0,4.781
23,5/20/2011,"1,337,618",,56.67,4.101,,4.781
23,5/27/2011,"1,361,945",,63.27,4.034,135.0,4.781
23,6/3/2011,"1,562,162",0.0,67.21,3.973,135.0,4.781
23,6/10/2011,"1,447,028",0.0,65.23,3.924,135.0,4.781
23,6/17/2011,"1,470,521",0.0,61.06,3.873,135.0,4.781
23,6/24/2011,"1,434,036",0.0,63.8,3.851,135.0,4.781
23,7/1/2011,"1,492,507",0.0,65.65,3.815,135.0,4.584
23,7/8/2011,"1,379,488",,69.92,3.784,136.0,4.584
23,7/15/2011,"1,360,521",0.0,69.8,3.827,136.0,4.584
23,7/22/2011,"1,362,144",0.0,76.74,3.882,136.0,4.584
23,7/29/2011,"1,319,768",0.0,69.55,3.898,136.0,4.584
23,8/5/2011,"1,416,345",0.0,69.53,3.903,136.0,4.584
23,8/12/2011,"1,380,952",0.0,69.86,3.88,136.0,4.584
23,8/19/2011,"1,453,417",0.0,67.09,3.82,136.0,4.584
23,8/26/2011,"1,637,266",0.0,67.04,3.796,136.0,4.584
23,9/2/2011,"1,464,296",0.0,65.33,3.784,136.0,4.584
23,9/9/2011,"1,423,290",1.0,66.04,3.809,142.8,4.584
23,9/16/2011,"1,253,329",0.0,60.52,3.809,136.0,4.584
23,9/23/2011,"1,289,083",0.0,57.14,3.758,136.0,4.584
23,9/30/2011,"1,275,598",0.0,64.76,3.684,136.0,4.584
23,10/7/2011,"1,463,502",0.0,49.0,3.633,,4.42
23,10/14/2011,"1,257,778",0.0,56.79,3.583,137.0,4.42
23,10/21/2011,"1,441,033",0.0,52.12,3.618,137.0,4.42
23,10/28/2011,"1,407,192",0.0,42.57,3.604,136.0,4.42
23,11/4/2011,"1,428,436",0.0,39.18,3.586,136.0,4.42
23,11/11/2011,"1,436,941",0.0,44.04,3.57,136.0,4.42
23,11/18/2011,"1,345,632",0.0,45.48,3.571,136.0,4.42
23,11/25/2011,"2,057,060",,35.23,3.536,142.8,4.42
23,12/2/2011,"1,552,887",0.0,43.6,3.501,136.0,4.42
23,12/9/2011,"1,841,174",0.0,36.4,3.47,137.0,4.42
23,12/16/2011,"2,173,621",0.0,32.99,3.445,137.0,4.42
23,12/23/2011,"2,587,953",0.0,27.8,3.413,137.0,4.42
23,12/30/2011,"1,213,487",1.0,22.3,3.402,143.85,4.42
23,1/6/2012,"1,150,663",0.0,24.29,3.439,,4.261
23,1/13/2012,"1,031,451",0.0,28.49,3.523,137.0,4.261
23,1/20/2012,"1,146,992",0.0,15.33,3.542,137.0,4.261
23,1/27/2012,"1,037,476",0.0,25.71,3.568,137.0,4.261
23,2/3/2012,"1,261,873",0.0,29.71,3.633,137.0,4.261
23,2/10/2012,"1,358,444",1.0,26.6,3.655,143.85,4.261
23,2/17/2012,"1,365,547",0.0,27.01,3.703,137.0,4.261
23,2/24/2012,"1,272,948",0.0,31.12,3.751,137.0,4.261
23,3/2/2012,"1,322,852",0.0,25.91,3.827,137.0,4.261
23,3/9/2012,"1,292,725",0.0,33.11,3.876,138.0,4.261
23,3/16/2012,"1,258,364",0.0,41.19,3.867,138.0,4.261
23,3/23/2012,"1,288,154",0.0,57.82,3.889,138.0,4.261
23,3/30/2012,"1,261,965",0.0,36.71,3.921,138.0,4.261
23,4/6/2012,"1,604,606",0.0,37.43,3.957,138.0,4.125
23,4/13/2012,"1,231,753",0.0,41.81,4.025,,4.125
23,4/20/2012,"1,287,899",0.0,56.55,4.046,138.0,4.125
23,4/27/2012,"1,277,759",0.0,44.62,4.023,138.0,4.125
23,5/4/2012,"1,317,380",0.0,45.88,3.991,138.0,4.125
23,5/11/2012,"1,321,914",0.0,52.9,3.947,138.0,4.125
23,5/18/2012,"1,332,952",0.0,58.42,3.899,138.0,4.125
23,5/25/2012,"1,552,935",0.0,66.43,3.85,138.0,4.125
23,6/1/2012,"1,476,144",0.0,66.22,3.798,138.0,4.125
23,6/8/2012,"1,568,049",0.0,56.82,3.746,138.0,4.125
23,6/15/2012,"1,543,668",0.0,64.73,3.683,138.0,4.125
23,6/22/2012,"1,522,043",0.0,71.82,3.629,138.0,4.125
23,6/29/2012,"1,451,782",0.0,64.23,3.577,138.0,4.125
23,7/6/2012,"1,545,370",0.0,70.86,3.538,138.0,4.156
23,7/13/2012,"1,384,922",0.0,69.19,3.561,138.0,4.156
23,7/20/2012,"1,381,339",0.0,71.13,3.61,138.0,4.156
23,7/27/2012,"1,322,932",0.0,69.31,3.701,138.0,4.156
23,8/3/2012,"1,416,926",0.0,71.51,3.698,138.0,4.156
23,8/10/2012,"1,436,312",0.0,71.12,3.772,138.0,4.156
23,8/17/2012,"1,510,131",0.0,69.97,3.84,138.0,4.156
23,8/24/2012,"1,702,221",0.0,64.63,3.874,138.0,4.156
23,8/31/2012,"1,577,469",0.0,68.34,3.884,138.0,4.156
23,9/7/2012,"1,427,162",1.0,66.74,3.921,144.9,4.156
23,9/14/2012,"1,279,042",0.0,61.37,3.988,139.0,4.156
23,9/21/2012,"1,338,628",0.0,56.8,4.056,139.0,4.156
23,9/28/2012,"1,319,035",0.0,53.71,4.018,139.0,4.156
23,10/5/2012,"1,464,617",0.0,56.65,4.027,139.0,4.145
23,10/12/2012,"1,412,925",0.0,48.1,4.029,139.0,4.145
23,10/19/2012,"1,363,156",0.0,47.89,4.0,139.0,4.145
23,10/26/2012,"1,347,455",0.0,50.56,3.917,139.0,4.145
24,2/5/2010,"1,388,726",0.0,22.43,2.954,132.0,8.326
24,2/12/2010,"1,414,107",1.0,25.94,2.94,138.6,8.326
24,2/19/2010,"1,385,362",0.0,31.05,2.909,132.0,8.326
24,2/26/2010,"1,158,723",0.0,33.98,2.91,132.0,8.326
24,3/5/2010,"1,412,387",0.0,36.73,2.919,132.0,8.326
24,3/12/2010,"1,309,340",0.0,42.31,2.938,132.0,8.326
24,3/19/2010,"1,222,511",0.0,46.09,2.96,132.0,8.326
24,3/26/2010,"1,258,312",0.0,48.87,2.963,132.0,8.326
24,4/2/2010,"1,478,321",0.0,45.22,2.957,132.0,8.211
24,4/9/2010,"1,379,580",,62.06,2.992,132.0,8.211
24,4/16/2010,"1,268,267",0.0,51.08,3.01,132.0,8.211
24,4/23/2010,"1,264,117",0.0,51.07,3.021,132.0,8.211
24,4/30/2010,"1,259,877",0.0,51.48,3.042,132.0,8.211
24,5/7/2010,"1,409,705",0.0,66.65,3.095,132.0,8.211
24,5/14/2010,"1,346,783",0.0,51.31,3.112,132.0,8.211
24,5/21/2010,"1,283,483",0.0,60.44,3.096,132.0,8.211
24,5/28/2010,"1,473,868",0.0,69.59,3.046,132.0,8.211
24,6/4/2010,"1,566,669",0.0,71.99,3.006,132.0,8.211
24,6/11/2010,"1,375,458",,64.84,2.972,132.0,8.211
24,6/18/2010,"1,354,168",,67.17,2.942,132.0,8.211
24,6/25/2010,"1,399,074",0.0,74.9,2.958,132.0,8.211
24,7/2/2010,"1,563,388",0.0,71.12,2.958,133.0,8.117
24,7/9/2010,"1,665,503",0.0,79.05,2.94,133.0,8.117
24,7/16/2010,"1,418,697",0.0,76.56,2.933,133.0,8.117
24,7/23/2010,"1,333,740",0.0,75.27,2.924,133.0,8.117
24,7/30/2010,"1,387,518",0.0,75.91,2.932,133.0,8.117
24,8/6/2010,"1,442,819",0.0,74.54,2.942,133.0,8.117
24,8/13/2010,"1,384,244",0.0,74.17,2.923,133.0,8.117
24,8/20/2010,"1,375,308",0.0,72.17,2.913,133.0,8.117
24,8/27/2010,"1,350,059",0.0,67.0,2.885,133.0,8.117
24,9/3/2010,"1,366,382",,73.52,2.86,133.0,8.117
24,9/10/2010,"1,474,499",1.0,67.11,2.837,139.65,8.117
24,9/17/2010,"1,273,295",0.0,60.31,2.846,133.0,8.117
24,9/24/2010,"1,169,413",0.0,64.3,2.837,133.0,8.117
24,10/1/2010,"1,215,273",0.0,66.88,2.84,133.0,8.275
24,10/8/2010,"1,361,945",0.0,54.82,2.903,133.0,8.275
24,10/15/2010,"1,300,807",0.0,52.83,2.999,133.0,8.275
24,10/22/2010,"1,234,875",0.0,48.69,3.049,133.0,8.275
24,10/29/2010,"1,244,926",0.0,57.29,3.055,133.0,8.275
24,11/5/2010,"1,285,358",,42.2,3.049,133.0,8.275
24,11/12/2010,"1,312,877",0.0,41.76,3.065,133.0,8.275
24,11/19/2010,"1,277,151",0.0,45.63,3.138,133.0,8.275
24,11/26/2010,"1,779,277",1.0,41.92,3.186,139.65,8.275
24,12/3/2010,"1,413,303",0.0,37.08,3.2,133.0,8.275
24,12/10/2010,"1,593,013",0.0,27.11,3.255,133.0,8.275
24,12/17/2010,"1,663,526",0.0,27.99,3.301,,8.275
24,12/24/2010,"2,386,016",0.0,27.74,3.309,,8.275
24,12/31/2010,"1,208,600",1.0,25.9,3.336,139.65,8.275
24,1/7/2011,"1,178,642",0.0,30.72,3.351,133.0,8.252
24,1/14/2011,"1,167,740",0.0,22.41,3.367,133.0,8.252
24,1/21/2011,"1,107,170",0.0,23.69,3.391,133.0,8.252
24,1/28/2011,"1,126,921",0.0,17.91,3.402,133.0,8.252
24,2/4/2011,"1,225,182",0.0,23.83,3.4,133.0,8.252
24,2/11/2011,"1,341,241",1.0,26.51,3.416,139.65,8.252
24,2/18/2011,"1,360,150",0.0,34.04,3.42,133.0,8.252
24,2/25/2011,"1,235,121",0.0,26.09,3.452,133.0,8.252
24,3/4/2011,"1,346,995",0.0,31.36,3.605,134.0,8.252
24,3/11/2011,"1,253,219",0.0,39.51,3.752,134.0,8.252
24,3/18/2011,"1,168,397",0.0,43.39,3.796,134.0,8.252
24,3/25/2011,"1,158,693",0.0,36.88,3.789,134.0,8.252
24,4/1/2011,"1,163,803",0.0,35.73,3.811,134.0,8.212
24,4/8/2011,"1,273,670",0.0,44.7,3.895,134.0,8.212
24,4/15/2011,"1,245,577",0.0,52.36,3.981,134.0,8.212
24,4/22/2011,"1,372,485",0.0,46.0,4.061,134.0,8.212
24,4/29/2011,"1,197,761",0.0,60.48,4.117,134.0,8.212
24,5/6/2011,"1,339,630",0.0,55.75,4.192,135.0,8.212
24,5/13/2011,"1,311,950",0.0,58.49,4.211,135.0,8.212
24,5/20/2011,"1,234,282",0.0,59.84,4.202,135.0,8.212
24,5/27/2011,"1,311,154",0.0,65.74,4.134,135.0,8.212
24,6/3/2011,"1,554,838",,73.12,4.069,135.0,8.212
24,6/10/2011,"1,373,842",0.0,70.02,4.025,135.0,8.212
24,6/17/2011,"1,320,359",0.0,64.34,3.989,135.0,8.212
24,6/24/2011,"1,304,851",,68.88,3.964,135.0,8.212
24,7/1/2011,"1,445,597",0.0,70.27,3.916,135.0,8.358
24,7/8/2011,"1,567,340",0.0,72.56,3.886,136.0,8.358
24,7/15/2011,"1,356,939",0.0,74.43,3.915,136.0,8.358
24,7/22/2011,"1,357,672",0.0,79.29,3.972,136.0,8.358
24,7/29/2011,"1,310,973",0.0,74.84,4.004,136.0,8.358
24,8/5/2011,"1,417,617",0.0,74.64,4.02,136.0,8.358
24,8/12/2011,"1,402,818",0.0,72.52,3.995,136.0,8.358
24,8/19/2011,"1,352,040",0.0,69.93,3.942,136.0,8.358
24,8/26/2011,"1,402,372",0.0,69.94,3.906,136.0,8.358
24,9/2/2011,"1,196,105",0.0,68.14,3.879,,8.358
24,9/9/2011,"1,527,455",1.0,68.32,3.93,142.8,8.358
24,9/16/2011,"1,227,536",0.0,65.56,3.937,136.0,8.358
24,9/23/2011,"1,232,376",0.0,60.61,3.899,136.0,8.358
24,9/30/2011,"1,246,243",0.0,68.0,3.858,136.0,8.358
24,10/7/2011,"1,405,914",0.0,53.87,3.775,136.0,8.454
24,10/14/2011,"1,333,315",,60.21,3.744,137.0,8.454
24,10/21/2011,"1,283,563",0.0,56.6,3.757,137.0,8.454
24,10/28/2011,"1,307,143",0.0,48.0,3.757,136.0,8.454
24,11/4/2011,"1,385,860",0.0,39.87,3.738,136.0,8.454
24,11/11/2011,"1,425,079",0.0,46.78,3.719,136.0,8.454
24,11/18/2011,"1,297,536",0.0,48.17,3.717,136.0,8.454
24,11/25/2011,"1,761,236",,41.83,3.689,142.8,8.454
24,12/2/2011,"1,335,647",0.0,47.21,3.666,136.0,8.454
24,12/9/2011,"1,529,616",0.0,42.3,3.627,137.0,8.454
24,12/16/2011,"1,624,994",0.0,36.0,3.611,137.0,8.454
24,12/23/2011,"2,168,344",0.0,36.93,3.587,137.0,8.454
24,12/30/2011,"1,363,973",1.0,33.45,3.566,143.85,8.454
24,1/6/2012,"1,251,582",0.0,32.86,3.585,137.0,8.659
24,1/13/2012,"1,155,594",0.0,36.5,3.666,137.0,8.659
24,1/20/2012,"1,151,994",0.0,25.73,3.705,137.0,8.659
24,1/27/2012,"1,057,290",0.0,31.92,3.737,137.0,8.659
24,2/3/2012,"1,249,697",,38.61,3.796,137.0,8.659
24,2/10/2012,"1,403,461",1.0,33.82,3.826,143.85,8.659
24,2/17/2012,"1,326,370",0.0,33.92,3.874,137.0,8.659
24,2/24/2012,"1,303,233",0.0,37.35,3.917,137.0,8.659
24,3/2/2012,"1,213,994",0.0,35.36,3.983,137.0,8.659
24,3/9/2012,"1,325,836",0.0,41.5,4.021,138.0,8.659
24,3/16/2012,"1,239,299",0.0,48.68,4.021,138.0,8.659
24,3/23/2012,"1,221,724",0.0,59.51,4.054,138.0,8.659
24,3/30/2012,"1,230,106",0.0,47.28,4.098,138.0,8.659
24,4/6/2012,"1,524,734",0.0,45.25,4.143,138.0,8.983
24,4/13/2012,"1,285,784",0.0,48.65,4.187,138.0,8.983
24,4/20/2012,"1,208,654",0.0,61.05,4.17,138.0,8.983
24,4/27/2012,"1,194,335",0.0,49.26,4.163,138.0,8.983
24,5/4/2012,"1,306,552",0.0,52.14,4.124,138.0,8.983
24,5/11/2012,"1,355,392",0.0,58.7,4.055,138.0,8.983
24,5/18/2012,"1,298,810",0.0,63.1,4.029,138.0,8.983
24,5/25/2012,"1,407,898",0.0,65.79,3.979,138.0,8.983
24,6/1/2012,"1,467,722",0.0,71.79,3.915,138.0,8.983
24,6/8/2012,"1,406,313",0.0,59.93,3.871,138.0,8.983
24,6/15/2012,"1,364,446",0.0,68.28,3.786,138.0,8.983
24,6/22/2012,"1,434,710",,72.29,3.722,138.0,8.983
24,6/29/2012,"1,428,870",0.0,70.4,3.667,138.0,8.983
24,7/6/2012,"1,645,098",0.0,77.18,3.646,138.0,8.953
24,7/13/2012,"1,405,476",0.0,75.36,3.689,138.0,8.953
24,7/20/2012,"1,394,299",0.0,76.42,3.732,138.0,8.953
24,7/27/2012,"1,307,339",0.0,73.62,3.82,138.0,8.953
24,8/3/2012,"1,440,374",0.0,73.26,3.819,138.0,8.953
24,8/10/2012,"1,497,055",0.0,75.53,3.863,138.0,8.953
24,8/17/2012,"1,397,971",0.0,72.87,3.963,138.0,8.953
24,8/24/2012,"1,303,727",0.0,68.13,3.997,138.0,8.953
24,8/31/2012,"1,344,559",0.0,71.18,4.026,138.0,8.953
24,9/7/2012,"1,477,135",1.0,72.81,4.076,144.9,8.953
24,9/14/2012,"1,242,910",0.0,64.28,4.088,139.0,8.953
24,9/21/2012,"1,261,158",0.0,61.25,4.203,139.0,8.953
24,9/28/2012,"1,259,278",0.0,58.86,4.158,139.0,8.953
24,10/5/2012,"1,416,721",0.0,60.35,4.151,139.0,8.693
24,10/12/2012,"1,416,301",0.0,51.64,4.186,,8.693
24,10/19/2012,"1,255,415",0.0,52.59,4.153,139.0,8.693
24,10/26/2012,"1,307,182",0.0,55.16,4.071,139.0,8.693
25,2/5/2010,"677,232",0.0,21.1,2.784,204.0,8.187
25,2/12/2010,"583,364",1.0,19.64,2.773,214.2,8.187
25,2/19/2010,"676,261",0.0,24.16,2.745,204.0,8.187
25,2/26/2010,"628,517",0.0,29.16,2.754,204.0,8.187
25,3/5/2010,"665,750",0.0,29.45,2.777,204.0,8.187
25,3/12/2010,"660,620",0.0,40.05,2.818,205.0,8.187
25,3/19/2010,"659,796",0.0,45.0,2.844,204.0,8.187
25,3/26/2010,"696,688",0.0,45.84,2.854,204.0,8.187
25,4/2/2010,"822,486",0.0,47.2,2.85,204.0,7.856
25,4/9/2010,"712,648",0.0,61.36,2.869,204.0,7.856
25,4/16/2010,"715,312",0.0,52.16,2.899,204.0,7.856
25,4/23/2010,"694,532",0.0,46.12,2.902,204.0,7.856
25,4/30/2010,"706,924",0.0,50.97,2.921,204.0,7.856
25,5/7/2010,"724,469",0.0,63.67,2.966,204.0,7.856
25,5/14/2010,"698,074",0.0,50.27,2.982,204.0,7.856
25,5/21/2010,"704,113",0.0,57.17,2.958,204.0,7.856
25,5/28/2010,"792,443",0.0,69.31,2.899,,7.856
25,6/4/2010,"764,155",0.0,69.22,2.847,204.0,7.856
25,6/11/2010,"737,163",0.0,63.68,2.809,205.0,7.856
25,6/18/2010,"780,445",0.0,69.56,2.78,205.0,7.856
25,6/25/2010,"737,569",0.0,72.17,2.808,205.0,7.856
25,7/2/2010,"759,408",0.0,66.42,2.815,204.0,7.527
25,7/9/2010,"719,591",0.0,75.24,2.793,204.0,7.527
25,7/16/2010,"726,998",0.0,73.43,2.783,204.0,7.527
25,7/23/2010,"665,291",0.0,75.37,2.771,204.0,7.527
25,7/30/2010,"682,124",0.0,71.99,2.781,205.0,7.527
25,8/6/2010,"699,464",0.0,71.79,2.784,205.0,7.527
25,8/13/2010,"686,072",0.0,72.73,2.805,205.0,7.527
25,8/20/2010,"724,500",0.0,71.81,2.779,205.0,7.527
25,8/27/2010,"711,462",0.0,67.15,2.755,205.0,7.527
25,9/3/2010,"685,700",0.0,71.17,2.715,205.0,7.527
25,9/10/2010,"655,812",1.0,61.14,2.699,215.25,7.527
25,9/17/2010,"628,990",0.0,60.13,2.706,205.0,7.527
25,9/24/2010,"607,819",0.0,65.06,2.713,205.0,7.527
25,10/1/2010,"658,640",0.0,57.56,2.707,205.0,7.484
25,10/8/2010,"674,284",0.0,48.46,2.764,205.0,7.484
25,10/15/2010,"616,095",0.0,54.09,2.868,205.0,7.484
25,10/22/2010,"661,644",0.0,46.73,2.917,205.0,7.484
25,10/29/2010,"674,458",0.0,55.72,2.921,205.0,7.484
25,11/5/2010,"696,315",0.0,38.8,2.917,205.0,7.484
25,11/12/2010,"713,250",0.0,40.68,2.931,205.0,7.484
25,11/19/2010,"718,057",0.0,42.72,3.0,205.0,7.484
25,11/26/2010,"1,115,241",1.0,43.43,3.039,215.25,7.484
25,12/3/2010,"885,573",0.0,32.41,3.046,205.0,7.484
25,12/10/2010,"964,729",0.0,22.65,3.109,205.0,7.484
25,12/17/2010,"1,047,708",0.0,21.6,3.14,205.0,7.484
25,12/24/2010,"1,295,391",0.0,22.94,3.141,205.0,7.484
25,12/31/2010,"623,093",1.0,25.89,3.179,215.25,7.484
25,1/7/2011,"558,795",0.0,29.0,3.193,205.0,7.343
25,1/14/2011,"572,361",0.0,18.3,3.205,205.0,7.343
25,1/21/2011,"568,094",0.0,23.21,3.229,205.0,7.343
25,1/28/2011,"600,449",0.0,18.92,3.237,205.0,7.343
25,2/4/2011,"639,830",0.0,23.94,3.231,206.0,7.343
25,2/11/2011,"615,667",1.0,21.18,3.239,216.3,7.343
25,2/18/2011,"634,637",0.0,38.42,3.245,206.0,7.343
25,2/25/2011,"570,816",0.0,28.36,3.274,207.0,7.343
25,3/4/2011,"640,912",0.0,31.59,3.433,207.0,7.343
25,3/11/2011,"599,828",0.0,36.73,3.582,207.0,7.343
25,3/18/2011,"603,394",0.0,40.94,3.631,207.0,7.343
25,3/25/2011,"616,324",0.0,38.51,3.625,208.0,7.343
25,4/1/2011,"618,378",0.0,28.5,3.638,208.0,7.287
25,4/8/2011,"648,606",0.0,42.11,3.72,208.0,7.287
25,4/15/2011,"674,562",0.0,51.43,3.821,208.0,7.287
25,4/22/2011,"756,588",0.0,45.87,3.892,208.0,7.287
25,4/29/2011,"649,245",0.0,58.43,3.962,209.0,7.287
25,5/6/2011,"659,447",0.0,49.5,4.046,209.0,7.287
25,5/13/2011,"684,783",0.0,60.1,4.066,209.0,7.287
25,5/20/2011,"677,971",0.0,56.56,4.062,209.0,7.287
25,5/27/2011,"718,374",0.0,67.18,3.985,209.0,7.287
25,6/3/2011,"737,552",0.0,70.69,3.922,208.0,7.287
25,6/10/2011,"740,260",0.0,71.45,3.881,208.0,7.287
25,6/17/2011,"717,373",0.0,63.58,3.842,208.0,7.287
25,6/24/2011,"699,270",0.0,70.71,3.804,208.0,7.287
25,7/1/2011,"706,207",0.0,66.61,3.748,208.0,7.274
25,7/8/2011,"698,530",0.0,71.64,3.711,208.0,7.274
25,7/15/2011,"680,510",0.0,72.67,3.76,209.0,7.274
25,7/22/2011,"670,855",0.0,78.1,3.811,209.0,7.274
25,7/29/2011,"668,391",0.0,74.72,3.829,209.0,7.274
25,8/5/2011,"679,706",0.0,74.0,3.842,209.0,7.274
25,8/12/2011,"667,130",0.0,70.93,3.812,209.0,7.274
25,8/19/2011,"688,959",0.0,68.09,3.747,209.0,7.274
25,8/26/2011,"726,423",0.0,66.8,3.704,209.0,7.274
25,9/2/2011,"699,779",0.0,67.2,3.703,209.0,7.274
25,9/9/2011,"673,248",1.0,67.51,3.738,219.45,7.274
25,9/16/2011,"628,720",0.0,62.05,3.742,209.0,7.274
25,9/23/2011,"620,886",0.0,60.28,3.711,209.0,7.274
25,9/30/2011,"639,160",0.0,60.7,3.645,210.0,7.274
25,10/7/2011,"671,523",0.0,50.82,3.583,210.0,7.082
25,10/14/2011,"646,915",0.0,58.95,3.541,210.0,7.082
25,10/21/2011,"690,676",0.0,50.22,3.57,211.0,7.082
25,10/28/2011,"724,444",0.0,46.28,3.569,211.0,7.082
25,11/4/2011,"718,394",0.0,40.88,3.551,211.0,7.082
25,11/11/2011,"719,235",0.0,44.81,3.53,211.0,7.082
25,11/18/2011,"728,526",0.0,46.41,3.53,211.0,7.082
25,11/25/2011,"1,116,211",1.0,43.49,3.492,221.55,7.082
25,12/2/2011,"878,315",0.0,42.85,3.452,212.0,7.082
